year,district,high_school_code,middle_school_name,quota_count
2026,奉贤区,012002,上海市奉贤区奉浦中学,1
2026,奉贤区,202001,上海奉贤区世外教育附属临港外国语学校,2
2026,静安区,062001,上海市五四中学,3
2026,嘉定区,142001,上海市嘉定区启良中学,6
2026,嘉定区,142002,上海市嘉定区启良中学,7
2026,嘉定区,142004,上海市嘉定区启良中学,4
2026,嘉定区,152006,上海市嘉定区方泰中学,1
2026,嘉定区,142001,上海市嘉定区方泰中学,2
2026,嘉定区,142002,上海市嘉定区方泰中学,2
2026,嘉定区,142004,上海市嘉定区方泰中学,1
2026,嘉定区,142001,上海市曹杨二中附属江桥实验中学,8
2026,静安区,062002,上海市五四中学,3
2026,嘉定区,142002,上海市曹杨二中附属江桥实验中学,9
2026,嘉定区,142004,上海市曹杨二中附属江桥实验中学,5
2026,嘉定区,152003,上海市嘉定区迎园中学,1
2026,嘉定区,142001,上海市嘉定区迎园中学,10
2026,嘉定区,142002,上海市嘉定区迎园中学,11
2026,嘉定区,142004,上海市嘉定区迎园中学,6
2026,嘉定区,142001,上海市嘉定区南苑中学,4
2026,嘉定区,142002,上海市嘉定区南苑中学,5
2026,嘉定区,142004,上海市嘉定区南苑中学,3
2026,嘉定区,142001,上海市嘉定区黄渡中学,6
2026,嘉定区,142002,上海市嘉定区黄渡中学,7
2026,嘉定区,142004,上海市嘉定区黄渡中学,4
2026,嘉定区,152003,上海市嘉定区徐行中学,1
2026,嘉定区,142001,上海市嘉定区徐行中学,3
2026,嘉定区,142002,上海市嘉定区徐行中学,3
2026,嘉定区,142004,上海市嘉定区徐行中学,1
2026,嘉定区,142001,上海市嘉定区马陆育才联合中学,4
2026,嘉定区,142002,上海市嘉定区马陆育才联合中学,5
2026,嘉定区,142004,上海市嘉定区马陆育才联合中学,2
2026,嘉定区,142001,上海市嘉定区丰庄中学,6
2026,嘉定区,142002,上海市嘉定区丰庄中学,7
2026,嘉定区,142004,上海市嘉定区丰庄中学,4
2026,嘉定区,142001,上海市嘉定区外冈中学,3
2026,嘉定区,142002,上海市嘉定区外冈中学,4
2026,嘉定区,142004,上海市嘉定区外冈中学,2
2026,嘉定区,042032,上海民办华曜嘉定初级中学,1
2026,嘉定区,142001,上海民办华曜嘉定初级中学,5
2026,嘉定区,142002,上海民办华曜嘉定初级中学,7
2026,嘉定区,142004,上海民办华曜嘉定初级中学,4
2026,静安区,062003,上海市五四中学,3
2026,嘉定区,102057,上海市嘉定区震川中学,1
2026,嘉定区,142001,上海市嘉定区震川中学,11
2026,嘉定区,142002,上海市嘉定区震川中学,15
2026,嘉定区,142004,上海市嘉定区震川中学,8
2026,嘉定区,102056,上海大学附属嘉定留云中学,1
2026,嘉定区,142001,上海大学附属嘉定留云中学,9
2026,嘉定区,142002,上海大学附属嘉定留云中学,11
2026,嘉定区,142004,上海大学附属嘉定留云中学,5
2026,嘉定区,142001,交大附中附属嘉定德富中学,7
2026,嘉定区,142002,交大附中附属嘉定德富中学,9
2026,嘉定区,142004,交大附中附属嘉定德富中学,5
2026,嘉定区,142001,同济大学附属实验中学,6
2026,嘉定区,142002,同济大学附属实验中学,8
2026,嘉定区,142004,同济大学附属实验中学,4
2026,嘉定区,142001,上海市嘉定区华江中学,6
2026,嘉定区,142002,上海市嘉定区华江中学,8
2026,嘉定区,142004,上海市嘉定区华江中学,4
2026,嘉定区,152003,上海市嘉定区新城实验中学,1
2026,嘉定区,142001,上海市嘉定区新城实验中学,7
2026,嘉定区,142002,上海市嘉定区新城实验中学,10
2026,嘉定区,142004,上海市嘉定区新城实验中学,5
2026,嘉定区,142001,上海市嘉定区南翔中学,7
2026,嘉定区,142002,上海市嘉定区南翔中学,9
2026,嘉定区,142004,上海市嘉定区南翔中学,5
2026,嘉定区,142001,上海市嘉定区疁城实验学校,9
2026,嘉定区,142002,上海市嘉定区疁城实验学校,10
2026,嘉定区,142004,上海市嘉定区疁城实验学校,6
2026,嘉定区,142001,上海市嘉定区戬浜学校,1
2026,嘉定区,142002,上海市嘉定区戬浜学校,1
2026,嘉定区,142004,上海市嘉定区戬浜学校,1
2026,嘉定区,042032,上海市嘉定区朱桥学校,1
2026,嘉定区,142001,上海市嘉定区朱桥学校,2
2026,嘉定区,142002,上海市嘉定区朱桥学校,1
2026,嘉定区,142004,上海市嘉定区朱桥学校,1
2026,嘉定区,102057,上海市嘉定区苏民学校,1
2026,嘉定区,142001,上海市嘉定区苏民学校,6
2026,嘉定区,142002,上海市嘉定区苏民学校,7
2026,嘉定区,142004,上海市嘉定区苏民学校,4
2026,嘉定区,142001,上海市民办远东学校,4
2026,嘉定区,142002,上海市民办远东学校,5
2026,嘉定区,142004,上海市民办远东学校,3
2026,嘉定区,142001,上海市民办桃李园实验学校,10
2026,嘉定区,142002,上海市民办桃李园实验学校,12
2026,嘉定区,142004,上海市民办桃李园实验学校,7
2026,嘉定区,102056,上海市嘉定区华亭学校,1
2026,嘉定区,142001,上海市嘉定区华亭学校,1
2026,嘉定区,142002,上海市嘉定区华亭学校,1
2026,嘉定区,142004,上海市嘉定区华亭学校,1
2026,嘉定区,102056,上海市嘉定区娄塘学校,1
2026,嘉定区,142001,上海市嘉定区娄塘学校,1
2026,嘉定区,142002,上海市嘉定区娄塘学校,1
2026,嘉定区,142004,上海市嘉定区娄塘学校,1
2026,嘉定区,142001,上海外国语大学嘉定外国语学校,7
2026,嘉定区,142002,上海外国语大学嘉定外国语学校,8
2026,嘉定区,142004,上海外国语大学嘉定外国语学校,4
2026,嘉定区,142001,上海市嘉定区练川实验学校,5
2026,嘉定区,142002,上海市嘉定区练川实验学校,6
2026,嘉定区,142004,上海市嘉定区练川实验学校,3
2026,嘉定区,142001,上海华旭双语学校,1
2026,嘉定区,142002,上海华旭双语学校,1
2026,嘉定区,142004,上海华旭双语学校,1
2026,嘉定区,142001,中科院上海实验学校,8
2026,嘉定区,142002,中科院上海实验学校,9
2026,嘉定区,142004,中科院上海实验学校,5
2026,嘉定区,142001,上海市嘉定区金鹤学校,6
2026,嘉定区,142002,上海市嘉定区金鹤学校,7
2026,嘉定区,142004,上海市嘉定区金鹤学校,4
2026,嘉定区,102056,上海师范大学附属第五嘉定实验学校,1
2026,嘉定区,142001,上海师范大学附属第五嘉定实验学校,3
2026,嘉定区,142002,上海师范大学附属第五嘉定实验学校,4
2026,嘉定区,142004,上海师范大学附属第五嘉定实验学校,2
2026,嘉定区,142001,同济大学附属嘉定实验中学,3
2026,嘉定区,142002,同济大学附属嘉定实验中学,4
2026,嘉定区,142004,同济大学附属嘉定实验中学,2
2026,嘉定区,042032,交大附中附属嘉定洪德中学,1
2026,嘉定区,142001,交大附中附属嘉定洪德中学,6
2026,嘉定区,142002,交大附中附属嘉定洪德中学,7
2026,嘉定区,142004,交大附中附属嘉定洪德中学,3
2026,嘉定区,142001,上海市嘉定区嘉二实验学校,6
2026,嘉定区,142002,上海市嘉定区嘉二实验学校,8
2026,嘉定区,142004,上海市嘉定区嘉二实验学校,4
2026,嘉定区,142001,上海市嘉定区嘉一实验初级中学,5
2026,嘉定区,142002,上海市嘉定区嘉一实验初级中学,5
2026,嘉定区,142004,上海市嘉定区嘉一实验初级中学,3
2026,嘉定区,142001,上海嘉定区民办华盛怀少学校,4
2026,嘉定区,142002,上海嘉定区民办华盛怀少学校,5
2026,嘉定区,142004,上海嘉定区民办华盛怀少学校,3
2026,黄浦区,012007,中山学校,11
2026,虹口区,092001,上海市虹口实验学校,16
2026,虹口区,092001,上海市虹口区教育学院实验中学,6
2026,虹口区,092002,上海市虹口区教育学院实验中学,5
2026,虹口区,093001,上海市虹口区教育学院实验中学,4
2026,虹口区,102056,上海市虹口区教育学院实验中学,1
2026,虹口区,092001,上海市继光初级中学,4
2026,虹口区,092002,上海市继光初级中学,3
2026,虹口区,093001,上海市继光初级中学,3
2026,虹口区,092001,上海市海南中学,1
2026,虹口区,092002,上海市海南中学,1
2026,虹口区,093001,上海市海南中学,2
2026,奉贤区,202001,上海市奉贤区青少年业余体育学校,1
2026,奉贤区,202002,上海市奉贤区青少年业余体育学校,1
2026,奉贤区,012002,上海市奉贤区青少年业余体育学校,1
2026,奉贤区,202001,上海市奉贤区新寺学校,1
2026,奉贤区,202002,上海市奉贤区新寺学校,1
2026,奉贤区,012002,上海市奉贤区新寺学校,1
2026,奉贤区,202001,上海市奉贤区胡桥学校,1
2026,奉贤区,202002,上海市奉贤区胡桥学校,1
2026,奉贤区,012002,上海市奉贤区胡桥学校,1
2026,奉贤区,202001,上海市奉贤区柘林学校,3
2026,奉贤区,202002,上海市奉贤区柘林学校,1
2026,奉贤区,012002,上海市奉贤区柘林学校,1
2026,徐汇区,042008,徐汇南校,7
2026,静安区,062001,上海市市西初级中学,10
2026,静安区,062002,上海市市西初级中学,10
2026,静安区,062003,上海市市西初级中学,10
2026,静安区,062004,上海市市西初级中学,11
2026,静安区,062011,上海市市西初级中学,6
2026,静安区,063004,上海市市西初级中学,7
2026,静安区,064001,上海市市西初级中学,6
2026,静安区,062001,上海市育才初级中学,5
2026,静安区,062002,上海市育才初级中学,5
2026,静安区,062003,上海市育才初级中学,5
2026,静安区,062004,上海市育才初级中学,6
2026,静安区,062011,上海市育才初级中学,4
2026,静安区,063004,上海市育才初级中学,4
2026,静安区,064001,上海市育才初级中学,3
2026,静安区,062001,上海市静安区协和双语培明学校,3
2026,静安区,062002,上海市静安区协和双语培明学校,3
2026,静安区,062003,上海市静安区协和双语培明学校,3
2026,静安区,062004,上海市静安区协和双语培明学校,3
2026,静安区,062011,上海市静安区协和双语培明学校,2
2026,静安区,063004,上海市静安区协和双语培明学校,2
2026,静安区,064001,上海市静安区协和双语培明学校,2
2026,静安区,062001,上海市时代中学,2
2026,静安区,062002,上海市时代中学,3
2026,静安区,062003,上海市时代中学,2
2026,静安区,062004,上海市时代中学,3
2026,静安区,062011,上海市时代中学,2
2026,静安区,063004,上海市时代中学,2
2026,静安区,064001,上海市时代中学,2
2026,静安区,102056,上海市时代中学,1
2026,静安区,062004,上海市五四中学,3
2026,静安区,062011,上海市五四中学,2
2026,静安区,063004,上海市五四中学,2
2026,静安区,064001,上海市五四中学,2
2026,静安区,102057,上海市五四中学,1
2026,静安区,062001,民办上海上外静安外国语中学,4
2026,静安区,062002,民办上海上外静安外国语中学,4
2026,静安区,062003,民办上海上外静安外国语中学,4
2026,静安区,062004,民办上海上外静安外国语中学,4
2026,静安区,062011,民办上海上外静安外国语中学,3
2026,静安区,063004,民办上海上外静安外国语中学,3
2026,静安区,064001,民办上海上外静安外国语中学,2
2026,静安区,102057,民办上海上外静安外国语中学,1
2026,静安区,062001,上海市静安区市北初级中学北校,8
2026,静安区,062002,上海市静安区市北初级中学北校,8
2026,静安区,062003,上海市静安区市北初级中学北校,8
2026,静安区,062004,上海市静安区市北初级中学北校,8
2026,静安区,062011,上海市静安区市北初级中学北校,5
2026,静安区,063004,上海市静安区市北初级中学北校,6
2026,静安区,064001,上海市静安区市北初级中学北校,4
2026,静安区,102056,上海市静安区市北初级中学北校,1
2026,静安区,062001,上海市新中初级中学,9
2026,静安区,062002,上海市新中初级中学,9
2026,静安区,062003,上海市新中初级中学,9
2026,静安区,062004,上海市新中初级中学,9
2026,静安区,062011,上海市新中初级中学,6
2026,静安区,063004,上海市新中初级中学,6
2026,静安区,064001,上海市新中初级中学,5
2026,静安区,062001,上海市静安区实验中学,3
2026,静安区,062002,上海市静安区实验中学,3
2026,静安区,062003,上海市静安区实验中学,3
2026,静安区,062004,上海市静安区实验中学,3
2026,静安区,062011,上海市静安区实验中学,2
2026,静安区,063004,上海市静安区实验中学,2
2026,静安区,064001,上海市静安区实验中学,2
2026,静安区,102056,上海市静安区实验中学,1
2026,静安区,062001,上海市朝阳中学,1
2026,静安区,062002,上海市朝阳中学,1
2026,静安区,062003,上海市朝阳中学,1
2026,静安区,062004,上海市朝阳中学,1
2026,静安区,062011,上海市朝阳中学,1
2026,静安区,063004,上海市朝阳中学,1
2026,静安区,064001,上海市朝阳中学,1
2026,静安区,062001,上海市市北初级中学,11
2026,静安区,062002,上海市市北初级中学,11
2026,静安区,062003,上海市市北初级中学,11
2026,静安区,062004,上海市市北初级中学,12
2026,静安区,062011,上海市市北初级中学,7
2026,静安区,063004,上海市市北初级中学,8
2026,静安区,064001,上海市市北初级中学,6
2026,静安区,062001,上海市风华初级中学,22
2026,静安区,062002,上海市风华初级中学,22
2026,静安区,062003,上海市风华初级中学,22
2026,静安区,062004,上海市风华初级中学,26
2026,静安区,062011,上海市风华初级中学,14
2026,静安区,063004,上海市风华初级中学,16
2026,静安区,064001,上海市风华初级中学,13
2026,静安区,102056,上海市风华初级中学,1
2026,静安区,062001,上海市彭浦初级中学,8
2026,静安区,062002,上海市彭浦初级中学,8
2026,静安区,062003,上海市彭浦初级中学,8
2026,静安区,062004,上海市彭浦初级中学,9
2026,静安区,062011,上海市彭浦初级中学,5
2026,静安区,063004,上海市彭浦初级中学,6
2026,静安区,064001,上海市彭浦初级中学,4
2026,静安区,152003,上海市彭浦初级中学,1
2026,静安区,062001,上海外国语大学苏河湾实验中学,3
2026,静安区,062002,上海外国语大学苏河湾实验中学,3
2026,静安区,062003,上海外国语大学苏河湾实验中学,3
2026,静安区,062004,上海外国语大学苏河湾实验中学,4
2026,静安区,062011,上海外国语大学苏河湾实验中学,2
2026,静安区,063004,上海外国语大学苏河湾实验中学,3
2026,静安区,064001,上海外国语大学苏河湾实验中学,2
2026,静安区,102056,上海外国语大学苏河湾实验中学,1
2026,静安区,062001,上海市青云中学,6
2026,静安区,062002,上海市青云中学,6
2026,静安区,062003,上海市青云中学,6
2026,静安区,062004,上海市青云中学,7
2026,静安区,062011,上海市青云中学,4
2026,静安区,063004,上海市青云中学,5
2026,静安区,064001,上海市青云中学,4
2026,静安区,062001,上海市岭南中学,4
2026,静安区,062002,上海市岭南中学,4
2026,静安区,062003,上海市岭南中学,4
2026,静安区,062004,上海市岭南中学,4
2026,静安区,062011,上海市岭南中学,3
2026,静安区,063004,上海市岭南中学,3
2026,静安区,064001,上海市岭南中学,2
2026,静安区,062001,上海市保德中学,3
2026,静安区,062002,上海市保德中学,2
2026,静安区,062003,上海市保德中学,3
2026,静安区,062004,上海市保德中学,3
2026,静安区,062011,上海市保德中学,2
2026,静安区,063004,上海市保德中学,2
2026,静安区,064001,上海市保德中学,2
2026,静安区,062001,上海市彭浦第三中学,5
2026,静安区,062002,上海市彭浦第三中学,5
2026,静安区,062003,上海市彭浦第三中学,5
2026,静安区,062004,上海市彭浦第三中学,5
2026,静安区,062011,上海市彭浦第三中学,3
2026,静安区,063004,上海市彭浦第三中学,4
2026,静安区,064001,上海市彭浦第三中学,3
2026,静安区,102057,上海市彭浦第三中学,1
2026,静安区,062001,上海市彭浦第四中学,4
2026,静安区,062002,上海市彭浦第四中学,4
2026,静安区,062003,上海市彭浦第四中学,4
2026,静安区,062004,上海市彭浦第四中学,4
2026,静安区,062011,上海市彭浦第四中学,3
2026,静安区,063004,上海市彭浦第四中学,3
2026,静安区,064001,上海市彭浦第四中学,2
2026,静安区,102057,上海市彭浦第四中学,1
2026,静安区,062001,上海市回民中学,3
2026,静安区,062002,上海市回民中学,3
2026,静安区,062003,上海市回民中学,3
2026,静安区,062004,上海市回民中学,3
2026,静安区,062011,上海市回民中学,21
2026,静安区,063004,上海市回民中学,1
2026,静安区,064001,上海市回民中学,2
2026,静安区,062001,上海市民立中学,2
2026,静安区,062002,上海市民立中学,3
2026,静安区,062003,上海市民立中学,2
2026,静安区,062004,上海市民立中学,3
2026,静安区,062011,上海市民立中学,2
2026,静安区,063004,上海市民立中学,2
2026,静安区,064001,上海市民立中学,2
2026,静安区,062001,上海市第一中学,4
2026,静安区,062002,上海市第一中学,4
2026,静安区,062003,上海市第一中学,4
2026,静安区,062004,上海市第一中学,4
2026,静安区,062011,上海市第一中学,3
2026,静安区,063004,上海市第一中学,3
2026,静安区,064001,上海市第一中学,2
2026,静安区,102056,上海市第一中学,1
2026,静安区,062001,上海市久隆模范中学,4
2026,静安区,062002,上海市久隆模范中学,4
2026,静安区,062003,上海市久隆模范中学,4
2026,静安区,062004,上海市久隆模范中学,4
2026,静安区,062011,上海市久隆模范中学,3
2026,静安区,063004,上海市久隆模范中学,3
2026,静安区,064001,上海市久隆模范中学,2
2026,静安区,062001,上海市闸北第八中学,4
2026,静安区,062002,上海市闸北第八中学,4
2026,静安区,062003,上海市闸北第八中学,4
2026,静安区,062004,上海市闸北第八中学,5
2026,静安区,062011,上海市闸北第八中学,3
2026,静安区,063004,上海市闸北第八中学,3
2026,静安区,064001,上海市闸北第八中学,3
2026,静安区,062001,上海市华东模范中学,3
2026,静安区,062002,上海市华东模范中学,3
2026,静安区,062003,上海市华东模范中学,3
2026,静安区,062004,上海市华东模范中学,3
2026,静安区,062011,上海市华东模范中学,2
2026,静安区,063004,上海市华东模范中学,3
2026,静安区,064001,上海市华东模范中学,2
2026,静安区,042032,上海市华东模范中学,1
2026,静安区,062001,同济大学附属七一中学,5
2026,静安区,062002,同济大学附属七一中学,5
2026,静安区,062003,同济大学附属七一中学,5
2026,静安区,062004,同济大学附属七一中学,6
2026,静安区,062011,同济大学附属七一中学,4
2026,静安区,063004,同济大学附属七一中学,4
2026,静安区,064001,同济大学附属七一中学,3
2026,静安区,062001,上海市向东中学,2
2026,静安区,062002,上海市向东中学,2
2026,静安区,062003,上海市向东中学,3
2026,静安区,062004,上海市向东中学,3
2026,静安区,062011,上海市向东中学,2
2026,静安区,063004,上海市向东中学,2
2026,静安区,064001,上海市向东中学,2
2026,静安区,102057,上海市向东中学,1
2026,静安区,062001,上海田家炳中学,4
2026,静安区,062002,上海田家炳中学,4
2026,静安区,062003,上海田家炳中学,4
2026,静安区,062004,上海田家炳中学,5
2026,静安区,062011,上海田家炳中学,3
2026,静安区,063004,上海田家炳中学,3
2026,静安区,064001,上海田家炳中学,3
2026,静安区,062001,上海市民办扬波中学,6
2026,静安区,062002,上海市民办扬波中学,6
2026,静安区,062003,上海市民办扬波中学,6
2026,静安区,062004,上海市民办扬波中学,6
2026,静安区,062011,上海市民办扬波中学,4
2026,静安区,063004,上海市民办扬波中学,4
2026,静安区,064001,上海市民办扬波中学,3
2026,静安区,102057,上海市民办扬波中学,1
2026,静安区,062001,上海市民办新和中学,4
2026,静安区,062002,上海市民办新和中学,4
2026,静安区,062003,上海市民办新和中学,4
2026,静安区,062004,上海市民办新和中学,4
2026,静安区,062011,上海市民办新和中学,3
2026,静安区,063004,上海市民办新和中学,3
2026,静安区,064001,上海市民办新和中学,2
2026,静安区,042032,上海市民办新和中学,1
2026,静安区,062001,上海市爱国学校,2
2026,静安区,062002,上海市爱国学校,1
2026,静安区,062003,上海市爱国学校,2
2026,静安区,062004,上海市爱国学校,2
2026,静安区,062011,上海市爱国学校,2
2026,静安区,063004,上海市爱国学校,2
2026,静安区,064001,上海市爱国学校,1
2026,静安区,102056,上海市爱国学校,1
2026,静安区,062001,上海市静安区教育学院附属学校,5
2026,静安区,062002,上海市静安区教育学院附属学校,5
2026,静安区,062003,上海市静安区教育学院附属学校,5
2026,静安区,062004,上海市静安区教育学院附属学校,5
2026,静安区,062011,上海市静安区教育学院附属学校,3
2026,静安区,063004,上海市静安区教育学院附属学校,4
2026,静安区,064001,上海市静安区教育学院附属学校,3
2026,静安区,102057,上海市静安区教育学院附属学校,1
2026,静安区,062001,上海市华灵学校,3
2026,静安区,062002,上海市华灵学校,3
2026,静安区,062003,上海市华灵学校,2
2026,静安区,062004,上海市华灵学校,3
2026,静安区,062011,上海市华灵学校,2
2026,静安区,063004,上海市华灵学校,2
2026,静安区,064001,上海市华灵学校,2
2026,静安区,102056,上海市华灵学校,1
2026,静安区,062001,上海市三泉学校,3
2026,静安区,062002,上海市三泉学校,3
2026,静安区,062003,上海市三泉学校,3
2026,静安区,062004,上海市三泉学校,3
2026,静安区,062011,上海市三泉学校,2
2026,静安区,063004,上海市三泉学校,2
2026,静安区,064001,上海市三泉学校,2
2026,静安区,152003,上海市三泉学校,1
2026,静安区,062001,上海戏剧学院附属静安学校,2
2026,静安区,062002,上海戏剧学院附属静安学校,2
2026,静安区,062003,上海戏剧学院附属静安学校,2
2026,静安区,062004,上海戏剧学院附属静安学校,2
2026,静安区,062011,上海戏剧学院附属静安学校,2
2026,静安区,063004,上海戏剧学院附属静安学校,2
2026,静安区,064001,上海戏剧学院附属静安学校,1
2026,静安区,062001,上海市静安区大宁国际学校,3
2026,静安区,062002,上海市静安区大宁国际学校,3
2026,静安区,062003,上海市静安区大宁国际学校,3
2026,静安区,062004,上海市静安区大宁国际学校,4
2026,静安区,062011,上海市静安区大宁国际学校,2
2026,静安区,063004,上海市静安区大宁国际学校,3
2026,静安区,064001,上海市静安区大宁国际学校,2
2026,浦东新区,151078,上海市杨思中学,2
2026,长宁区,052002,上海市第三女子初级中学,10
2026,长宁区,053004,上海市第三女子初级中学,8
2026,长宁区,052001,上海市第三女子初级中学,14
2026,长宁区,052002,上海市天山第二中学,6
2026,长宁区,053004,上海市天山第二中学,4
2026,长宁区,052001,上海市天山第二中学,3
2026,长宁区,042032,上海市天山第二中学,1
2026,长宁区,052002,上海市姚连生中学,7
2026,长宁区,053004,上海市姚连生中学,5
2026,长宁区,052001,上海市姚连生中学,5
2026,长宁区,052002,上海市天山初级中学,10
2026,长宁区,053004,上海市天山初级中学,8
2026,长宁区,052001,上海市天山初级中学,7
2026,长宁区,052002,上海市虹桥中学,3
2026,长宁区,053004,上海市虹桥中学,2
2026,长宁区,052001,上海市虹桥中学,2
2026,长宁区,052002,上海市延安实验初级中学,10
2026,长宁区,053004,上海市延安实验初级中学,8
2026,长宁区,052001,上海市延安实验初级中学,7
2026,长宁区,102056,上海市延安实验初级中学,1
2026,长宁区,052002,上海市复旦初级中学,11
2026,长宁区,053004,上海市复旦初级中学,8
2026,长宁区,052001,上海市复旦初级中学,7
2026,长宁区,102057,上海市复旦初级中学,1
2026,长宁区,052002,上海市泸定中学,3
2026,长宁区,053004,上海市泸定中学,2
2026,长宁区,052001,上海市泸定中学,2
2026,长宁区,052002,上海市娄山中学,17
2026,长宁区,053004,上海市娄山中学,13
2026,长宁区,052001,上海市娄山中学,11
2026,长宁区,052002,上海市西延安中学,14
2026,长宁区,053004,上海市西延安中学,10
2026,长宁区,052001,上海市西延安中学,9
2026,长宁区,152003,上海市西延安中学,1
2026,长宁区,052002,上海市新泾中学,7
2026,长宁区,053004,上海市新泾中学,5
2026,长宁区,052001,上海市新泾中学,4
2026,长宁区,152006,上海市新泾中学,1
2026,长宁区,052002,上海市民办新世纪中学,9
2026,长宁区,053004,上海市民办新世纪中学,6
2026,长宁区,052001,上海市民办新世纪中学,6
2026,长宁区,102057,上海市民办新世纪中学,1
2026,长宁区,052002,上海市延安初级中学,26
2026,长宁区,053004,上海市延安初级中学,18
2026,长宁区,052001,上海市延安初级中学,16
2026,长宁区,102056,上海市延安初级中学,1
2026,长宁区,052002,上海市建青实验学校,6
2026,长宁区,053004,上海市建青实验学校,4
2026,长宁区,052001,上海市建青实验学校,4
2026,长宁区,052002,上海市西郊学校,2
2026,长宁区,053004,上海市西郊学校,2
2026,长宁区,052001,上海市西郊学校,1
2026,长宁区,052002,华东政法大学附属中学,7
2026,长宁区,053004,华东政法大学附属中学,5
2026,长宁区,052001,华东政法大学附属中学,5
2026,长宁区,152003,华东政法大学附属中学,1
2026,长宁区,052002,上海市仙霞高级中学,11
2026,长宁区,053004,上海市仙霞高级中学,8
2026,长宁区,052001,上海市仙霞高级中学,7
2026,长宁区,052002,上海市开元学校,10
2026,长宁区,053004,上海市开元学校,7
2026,长宁区,052001,上海市开元学校,7
2026,长宁区,042032,上海市开元学校,1
2026,宝山区,132001,上海市淞谊中学,8
2026,宝山区,133001,上海市淞谊中学,7
2026,宝山区,132002,上海市淞谊中学,8
2026,宝山区,133003,上海市淞谊中学,4
2026,宝山区,132003,上海市淞谊中学,3
2026,宝山区,132001,上海市宝山区教育学院附属中学,6
2026,宝山区,133001,上海市宝山区教育学院附属中学,7
2026,宝山区,132002,上海市宝山区教育学院附属中学,7
2026,宝山区,133003,上海市宝山区教育学院附属中学,4
2026,宝山区,132003,上海市宝山区教育学院附属中学,4
2026,宝山区,132001,上海市宝山区吴淞初级中学,1
2026,宝山区,133001,上海市宝山区吴淞初级中学,1
2026,宝山区,132002,上海市宝山区吴淞初级中学,1
2026,宝山区,133003,上海市宝山区吴淞初级中学,1
2026,宝山区,132003,上海市宝山区吴淞初级中学,1
2026,宝山区,132001,上海市吴淞中学附属宝山实验学校,2
2026,宝山区,133001,上海市吴淞中学附属宝山实验学校,3
2026,宝山区,132002,上海市吴淞中学附属宝山实验学校,3
2026,宝山区,133003,上海市吴淞中学附属宝山实验学校,2
2026,宝山区,132003,上海市吴淞中学附属宝山实验学校,1
2026,宝山区,132001,上海民办宝莲中学,8
2026,宝山区,133001,上海民办宝莲中学,7
2026,宝山区,132002,上海民办宝莲中学,7
2026,宝山区,133003,上海民办宝莲中学,5
2026,宝山区,132003,上海民办宝莲中学,3
2026,宝山区,132001,上海市吴淞第二中学,2
2026,宝山区,133001,上海市吴淞第二中学,3
2026,宝山区,132002,上海市吴淞第二中学,3
2026,宝山区,133003,上海市吴淞第二中学,2
2026,宝山区,132003,上海市吴淞第二中学,1
2026,宝山区,132001,上海市虎林中学,4
2026,宝山区,133001,上海市虎林中学,3
2026,宝山区,132002,上海市虎林中学,3
2026,宝山区,133003,上海市虎林中学,1
2026,宝山区,132003,上海市虎林中学,1
2026,宝山区,102057,上海市虎林中学,1
2026,宝山区,132001,上海市泗塘中学,5
2026,宝山区,133001,上海市泗塘中学,4
2026,宝山区,132002,上海市泗塘中学,4
2026,宝山区,133003,上海市泗塘中学,2
2026,宝山区,132003,上海市泗塘中学,2
2026,宝山区,132001,上海市宝山区求真中学北校,3
2026,宝山区,133001,上海市宝山区求真中学北校,3
2026,宝山区,132002,上海市宝山区求真中学北校,2
2026,宝山区,133003,上海市宝山区求真中学北校,1
2026,宝山区,132003,上海市宝山区求真中学北校,1
2026,宝山区,132001,上海市宝山区求真中学南校,2
2026,宝山区,133001,上海市宝山区求真中学南校,2
2026,宝山区,132002,上海市宝山区求真中学南校,3
2026,宝山区,133003,上海市宝山区求真中学南校,2
2026,宝山区,132003,上海市宝山区求真中学南校,2
2026,宝山区,132001,上海市长江第二中学,7
2026,宝山区,133001,上海市长江第二中学,6
2026,宝山区,132002,上海市长江第二中学,7
2026,宝山区,133003,上海市长江第二中学,4
2026,宝山区,132003,上海市长江第二中学,3
2026,宝山区,132001,上海市宝山区求真中学,6
2026,宝山区,133001,上海市宝山区求真中学,6
2026,宝山区,132002,上海市宝山区求真中学,7
2026,宝山区,133003,上海市宝山区求真中学,3
2026,宝山区,132003,上海市宝山区求真中学,2
2026,宝山区,102056,上海市宝山区求真中学,1
2026,宝山区,132001,上海市大场中学,2
2026,宝山区,133001,上海市大场中学,2
2026,宝山区,132002,上海市大场中学,3
2026,宝山区,133003,上海市大场中学,2
2026,宝山区,132003,上海市大场中学,2
2026,宝山区,132001,上海市大华中学,2
2026,宝山区,133001,上海市大华中学,3
2026,宝山区,132002,上海市大华中学,3
2026,宝山区,133003,上海市大华中学,2
2026,宝山区,132003,上海市大华中学,2
2026,宝山区,132001,上海市月浦中学,5
2026,宝山区,133001,上海市月浦中学,4
2026,宝山区,132002,上海市月浦中学,4
2026,宝山区,133003,上海市月浦中学,2
2026,宝山区,132003,上海市月浦中学,2
2026,宝山区,132001,上海市宝山华曜附属罗泾中学,4
2026,宝山区,133001,上海市宝山华曜附属罗泾中学,3
2026,宝山区,132002,上海市宝山华曜附属罗泾中学,4
2026,宝山区,133003,上海市宝山华曜附属罗泾中学,3
